Mes,Region,Zonal,Provincia,Sucursal,Oficina,Tipo de cartera,Tipo de producto,Tipo de prestamo, Monto entregado ,Numero de operaciones,No Clientes
sep-16,,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,MCDO. MAYORISTA DE RIOBAMBA (A,MICROEMPRESA,MICROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,1577.04,3,3
sep-16,,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,MCDO. MAYORISTA DE RIOBAMBA (A,MICROEMPRESA,MOCROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,6154.38,6,6
sep-16,,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,RIOBAMBA,COMERCIAL,CREDITO COMERCIAL PRIORITARIO,PEQUENA INDUSTRIA,20000,1,1
sep-16,,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,RIOBAMBA,MICROEMPRESA,CREDITO MICROEMPRESA,AGRICOLA,375100,48,48
sep-16,,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,RIOBAMBA,MICROEMPRESA,CREDITO MICROEMPRESA,ARTESANAL,7000,2,2
sep-16,,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,RIOBAMBA,MICROEMPRESA,CREDITO MICROEMPRESA,COMERCIO,112000,13,13
sep-16,,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,RIOBAMBA,MICROEMPRESA,CREDITO MICROEMPRESA,PECUARIO,769400,114,114
sep-16,,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,RIOBAMBA,MICROEMPRESA,CREDITO MICROEMPRESA,PEQUENA INDUSTRIA,100429.48,8,8
sep-16,,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,RIOBAMBA,MICROEMPRESA,CREDITO MICROEMPRESA,SERVICIOS,23500,5,5
sep-16,,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,RIOBAMBA,MICROEMPRESA,MICROCREDITO DE DESARROLLO HUM,BONO DE DESARROLLO HUMANO,292720.21,303,303
sep-16,,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,RIOBAMBA,MICROEMPRESA,MICROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,5256.8,10,10
sep-16,,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,RIOBAMBA,MICROEMPRESA,MOCROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,33849.09,33,33
sep-16,,ZONAL RIOBAMBA,COTOPAXI,AMBATO,AMBATO,MICROEMPRESA,MICROCREDITO DE DESARROLLO HUM,BONO DE DESARROLLO HUMANO,580.96,1,1
sep-16,,ZONAL RIOBAMBA,COTOPAXI,LATACUNGA,EL CORAZON (AG.),COMERCIAL,CREDITO COMERCIAL PRIORITARIO,PECUARIO,40000,1,1
sep-16,,ZONAL RIOBAMBA,COTOPAXI,LATACUNGA,EL CORAZON (AG.),CONSUMO,CREDITO CONSUMO PRIORITARIO,COMERCIALES DIRECTOS,12500,3,3
sep-16,,ZONAL RIOBAMBA,COTOPAXI,LATACUNGA,EL CORAZON (AG.),MICROEMPRESA,CREDITO MICROEMPRESA,AGRICOLA,67000,12,12
sep-16,,ZONAL RIOBAMBA,COTOPAXI,LATACUNGA,EL CORAZON (AG.),MICROEMPRESA,CREDITO MICROEMPRESA,COMERCIO,99650,23,23
sep-16,,ZONAL RIOBAMBA,COTOPAXI,LATACUNGA,EL CORAZON (AG.),MICROEMPRESA,CREDITO MICROEMPRESA,PECUARIO,163120,31,31
sep-16,,ZONAL RIOBAMBA,COTOPAXI,LATACUNGA,EL CORAZON (AG.),MICROEMPRESA,CREDITO MICROEMPRESA,PEQUENA INDUSTRIA,45130,7,7
sep-16,,ZONAL RIOBAMBA,COTOPAXI,LATACUNGA,EL CORAZON (AG.),MICROEMPRESA,CREDITO MICROEMPRESA,SERVICIOS,18600,2,2
sep-16,,ZONAL RIOBAMBA,COTOPAXI,LATACUNGA,EL CORAZON (AG.),MICROEMPRESA,MICROCREDITO DE DESARROLLO HUM,BONO DE DESARROLLO HUMANO,20333.6,35,35
sep-16,,ZONAL RIOBAMBA,COTOPAXI,LATACUNGA,EL CORAZON (AG.),MICROEMPRESA,MICROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,8410.88,16,16
sep-16,,ZONAL RIOBAMBA,COTOPAXI,LATACUNGA,LA MANA (AG.),COMERCIAL,CREDITO COMERCIAL PRIORITARIO,AGRICOLA,16000,1,1
sep-16,,ZONAL RIOBAMBA,COTOPAXI,LATACUNGA,LA MANA (AG.),COMERCIAL,CREDITO COMERCIAL PRIORITARIO,PECUARIO,20000,1,1
sep-16,,ZONAL RIOBAMBA,COTOPAXI,LATACUNGA,LA MANA (AG.),COMERCIAL,CREDITO COMERCIAL PRIORITARIO,PEQUENA INDUSTRIA,69045.53,1,1
sep-16,,ZONAL RIOBAMBA,COTOPAXI,LATACUNGA,LA MANA (AG.),MICROEMPRESA,CREDITO MICROEMPRESA,AGRICOLA,120765,15,15
sep-16,,ZONAL RIOBAMBA,COTOPAXI,LATACUNGA,LA MANA (AG.),MICROEMPRESA,CREDITO MICROEMPRESA,COMERCIO,45500,5,5
sep-16,,ZONAL RIOBAMBA,COTOPAXI,LATACUNGA,LA MANA (AG.),MICROEMPRESA,CREDITO MICROEMPRESA,FORESTAL,25000,1,1
sep-16,,ZONAL RIOBAMBA,COTOPAXI,LATACUNGA,LA MANA (AG.),MICROEMPRESA,CREDITO MICROEMPRESA,PECUARIO,150100,17,17
sep-16,,ZONAL RIOBAMBA,COTOPAXI,LATACUNGA,LA MANA (AG.),MICROEMPRESA,CREDITO MICROEMPRESA,PISCICULTURA,7000,1,1
sep-16,,ZONAL RIOBAMBA,COTOPAXI,LATACUNGA,LA MANA (AG.),MICROEMPRESA,CREDITO MICROEMPRESA,SERVICIOS,4000,1,1
sep-16,,ZONAL RIOBAMBA,COTOPAXI,LATACUNGA,LA MANA (AG.),MICROEMPRESA,MICROCREDITO DE DESARROLLO HUM,BONO DE DESARROLLO HUMANO,37181.44,64,64
sep-16,,ZONAL RIOBAMBA,COTOPAXI,LATACUNGA,LA MANA (AG.),MICROEMPRESA,MICROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,8410.88,16,16
sep-16,,ZONAL RIOBAMBA,COTOPAXI,LATACUNGA,LATACUNGA,COMERCIAL,CREDITO COMERCIAL PRIORITARIO,PECUARIO,33090.82,1,1
sep-16,,ZONAL RIOBAMBA,COTOPAXI,LATACUNGA,LATACUNGA,MICROEMPRESA,CREDITO MICROEMPRESA,AGRICOLA,198753.57,30,30
sep-16,,ZONAL RIOBAMBA,COTOPAXI,LATACUNGA,LATACUNGA,MICROEMPRESA,CREDITO MICROEMPRESA,ARTESANAL,47000,4,4
sep-16,,ZONAL RIOBAMBA,COTOPAXI,LATACUNGA,LATACUNGA,MICROEMPRESA,CREDITO MICROEMPRESA,COMERCIO,46000,5,5
sep-16,,ZONAL RIOBAMBA,COTOPAXI,LATACUNGA,LATACUNGA,MICROEMPRESA,CREDITO MICROEMPRESA,PECUARIO,352400,45,45
sep-16,,ZONAL RIOBAMBA,COTOPAXI,LATACUNGA,LATACUNGA,MICROEMPRESA,CREDITO MICROEMPRESA,PEQUENA INDUSTRIA,6000,1,1
sep-16,,ZONAL RIOBAMBA,COTOPAXI,LATACUNGA,LATACUNGA,MICROEMPRESA,CREDITO MICROEMPRESA,PISCICULTURA,5000,1,1
sep-16,,ZONAL RIOBAMBA,COTOPAXI,LATACUNGA,LATACUNGA,MICROEMPRESA,CREDITO MICROEMPRESA,SERVICIOS,20000,1,1
sep-16,,ZONAL RIOBAMBA,COTOPAXI,LATACUNGA,LATACUNGA,MICROEMPRESA,MICROCREDITO DE DESARROLLO HUM,BONO DE DESARROLLO HUMANO,142581.08,135,135
sep-16,,ZONAL RIOBAMBA,COTOPAXI,LATACUNGA,LATACUNGA,MICROEMPRESA,MICROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,3679.76,7,7
sep-16,,ZONAL RIOBAMBA,COTOPAXI,LATACUNGA,LATACUNGA,MICROEMPRESA,MOCROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,18463.14,18,18
sep-16,,ZONAL RIOBAMBA,COTOPAXI,LATACUNGA,SIGCHOS (AG.),MICROEMPRESA,CREDITO MICROEMPRESA,AGROINDUSTRIAL,5000,1,1
sep-16,,ZONAL RIOBAMBA,COTOPAXI,LATACUNGA,SIGCHOS (AG.),MICROEMPRESA,CREDITO MICROEMPRESA,PECUARIO,247500,33,33
sep-16,,ZONAL RIOBAMBA,COTOPAXI,LATACUNGA,SIGCHOS (AG.),MICROEMPRESA,CREDITO MICROEMPRESA,PEQUENA INDUSTRIA,14671.6,1,1
sep-16,,ZONAL RIOBAMBA,COTOPAXI,LATACUNGA,SIGCHOS (AG.),MICROEMPRESA,MICROCREDITO DE DESARROLLO HUM,BONO DE DESARROLLO HUMANO,19752.64,34,34
sep-16,,ZONAL RIOBAMBA,COTOPAXI,LATACUNGA,SIGCHOS (AG.),MICROEMPRESA,MICROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,3154.08,6,6
sep-16,,ZONAL RIOBAMBA,GUAYAS,RIOBAMBA,CHUNCHI (AG.),MICROEMPRESA,MICROCREDITO DE DESARROLLO HUM,BONO DE DESARROLLO HUMANO,1742.88,3,3
sep-16,,ZONAL RIOBAMBA,GUAYAS,RIOBAMBA,CHUNCHI (AG.),MICROEMPRESA,MICROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,1051.36,2,2
sep-16,,ZONAL RIOBAMBA,GUAYAS,RIOBAMBA,CUMANDA,COMERCIAL,CREDITO COMERCIAL PRIORITARIO,COMERCIO,36100,1,1
sep-16,,ZONAL RIOBAMBA,GUAYAS,RIOBAMBA,CUMANDA,MICROEMPRESA,CREDITO MICROEMPRESA,AGRICOLA,115288.68,12,12
sep-16,,ZONAL RIOBAMBA,GUAYAS,RIOBAMBA,CUMANDA,MICROEMPRESA,CREDITO MICROEMPRESA,ARTESANAL,2000,1,1
sep-16,,ZONAL RIOBAMBA,GUAYAS,RIOBAMBA,CUMANDA,MICROEMPRESA,CREDITO MICROEMPRESA,COMERCIO,5000,1,1
sep-16,,ZONAL RIOBAMBA,GUAYAS,RIOBAMBA,CUMANDA,MICROEMPRESA,CREDITO MICROEMPRESA,PECUARIO,23000,3,3
sep-16,,ZONAL RIOBAMBA,GUAYAS,RIOBAMBA,CUMANDA,MICROEMPRESA,CREDITO MICROEMPRESA,PEQUENA INDUSTRIA,4553.57,1,1
sep-16,,ZONAL RIOBAMBA,GUAYAS,RIOBAMBA,CUMANDA,MICROEMPRESA,MICROCREDITO DE DESARROLLO HUM,BONO DE DESARROLLO HUMANO,580.96,1,1
sep-16,,ZONAL RIOBAMBA,GUAYAS,RIOBAMBA,RIOBAMBA,MICROEMPRESA,MICROCREDITO DE DESARROLLO HUM,BONO DE DESARROLLO HUMANO,2876.87,4,4
sep-16,,ZONAL RIOBAMBA,LOS RIOS,LATACUNGA,LA MANA (AG.),MICROEMPRESA,MICROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,525.68,1,1
sep-16,,ZONAL RIOBAMBA,LOS RIOS,RIOBAMBA,CUMANDA,MICROEMPRESA,CREDITO MICROEMPRESA,AGRICOLA,17537.5,3,3
sep-16,,ZONAL RIOBAMBA,MANABI,RIOBAMBA,RIOBAMBA,MICROEMPRESA,MICROCREDITO DE DESARROLLO HUM,BONO DE DESARROLLO HUMANO,1133.99,1,1
sep-16,,ZONAL RIOBAMBA,MORONA SANTIAGO,EL PUYO,EL PUYO,MICROEMPRESA,MICROCREDITO DE DESARROLLO HUM,BONO DE DESARROLLO HUMANO,1133.99,1,1
sep-16,,ZONAL RIOBAMBA,MORONA SANTIAGO,EL PUYO,EL PUYO,MICROEMPRESA,MICROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,1051.36,2,2
sep-16,,ZONAL RIOBAMBA,MORONA SANTIAGO,RIOBAMBA,CUMANDA,MICROEMPRESA,MICROCREDITO DE DESARROLLO HUM,BONO DE DESARROLLO HUMANO,580.96,1,1
sep-16,,ZONAL RIOBAMBA,PASTAZA,EL PUYO,EL PUYO,COMERCIAL,CREDITO COMERCIAL PRIORITARIO,SERVICIOS,20000,1,1
sep-16,,ZONAL RIOBAMBA,PASTAZA,EL PUYO,EL PUYO,CONSUMO,CREDITO CONSUMO PRIORITARIO,COMERCIALES DIRECTOS,18500,5,5
sep-16,,ZONAL RIOBAMBA,PASTAZA,EL PUYO,EL PUYO,MICROEMPRESA,CREDITO MICROEMPRESA,AGRICOLA,68111.36,17,17
sep-16,,ZONAL RIOBAMBA,PASTAZA,EL PUYO,EL PUYO,MICROEMPRESA,CREDITO MICROEMPRESA,COMERCIO,71000,9,9
sep-16,,ZONAL RIOBAMBA,PASTAZA,EL PUYO,EL PUYO,MICROEMPRESA,CREDITO MICROEMPRESA,PECUARIO,271700,38,38
sep-16,,ZONAL RIOBAMBA,PASTAZA,EL PUYO,EL PUYO,MICROEMPRESA,CREDITO MICROEMPRESA,PEQUENA INDUSTRIA,24800,5,5
sep-16,,ZONAL RIOBAMBA,PASTAZA,EL PUYO,EL PUYO,MICROEMPRESA,CREDITO MICROEMPRESA,PISCICULTURA,22000,4,4
sep-16,,ZONAL RIOBAMBA,PASTAZA,EL PUYO,EL PUYO,MICROEMPRESA,CREDITO MICROEMPRESA,SERVICIOS,84500,13,13
sep-16,,ZONAL RIOBAMBA,PASTAZA,EL PUYO,EL PUYO,MICROEMPRESA,MICROCREDITO CRECIMIENTO MAG,AGRICOLA,30354.13,25,13
sep-16,,ZONAL RIOBAMBA,PASTAZA,EL PUYO,EL PUYO,MICROEMPRESA,MICROCREDITO DE DESARROLLO HUM,BONO DE DESARROLLO HUMANO,67989.11,78,78
sep-16,,ZONAL RIOBAMBA,PASTAZA,EL PUYO,EL PUYO,MICROEMPRESA,MICROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,5782.48,11,11
sep-16,,ZONAL RIOBAMBA,PASTAZA,EL PUYO,EL PUYO,MICROEMPRESA,MICROCREDITO TIERRAS SECTOR RU,PECUARIO,13600,1,1
sep-16,,ZONAL RIOBAMBA,PASTAZA,EL PUYO,EL PUYO,MICROEMPRESA,MOCROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,13334.49,13,13
sep-16,,ZONAL RIOBAMBA,PICHINCHA,AMBATO,AMBATO,MICROEMPRESA,MICROCREDITO DE DESARROLLO HUM,BONO DE DESARROLLO HUMANO,1133.99,1,1
sep-16,,ZONAL RIOBAMBA,PICHINCHA,LATACUNGA,LA MANA (AG.),MICROEMPRESA,MICROCREDITO DE DESARROLLO HUM,BONO DE DESARROLLO HUMANO,580.96,1,1
sep-16,,ZONAL RIOBAMBA,PICHINCHA,LATACUNGA,LATACUNGA,MICROEMPRESA,MICROCREDITO DE DESARROLLO HUM,BONO DE DESARROLLO HUMANO,2267.98,2,2
sep-16,,ZONAL RIOBAMBA,PICHINCHA,LATACUNGA,SIGCHOS (AG.),MICROEMPRESA,MICROCREDITO DE DESARROLLO HUM,BONO DE DESARROLLO HUMANO,580.96,1,1
sep-16,,ZONAL RIOBAMBA,PICHINCHA,RIOBAMBA,MCDO. MAYORISTA DE RIOBAMBA (A,MICROEMPRESA,MICROCREDITO DE DESARROLLO HUM,BONO DE DESARROLLO HUMANO,580.96,1,1
sep-16,,ZONAL RIOBAMBA,TUNGURAHUA,AMBATO,AMBATO,COMERCIAL,CREDITO COMERCIAL PRIORITARIO,ARTESANAL,38000,2,2
sep-16,,ZONAL RIOBAMBA,TUNGURAHUA,AMBATO,AMBATO,COMERCIAL,CREDITO COMERCIAL PRIORITARIO,COMERCIO,60000,3,3
sep-16,,ZONAL RIOBAMBA,TUNGURAHUA,AMBATO,AMBATO,COMERCIAL,CREDITO COMERCIAL PRIORITARIO,PECUARIO,40000,2,2
sep-16,,ZONAL RIOBAMBA,TUNGURAHUA,AMBATO,AMBATO,COMERCIAL,CREDITO COMERCIAL PRIORITARIO,PEQUENA INDUSTRIA,39900,1,1
sep-16,,ZONAL RIOBAMBA,TUNGURAHUA,AMBATO,AMBATO,COMERCIAL,CREDITO COMERCIAL PRIORITARIO,SERVICIOS,39900,1,1
sep-16,,ZONAL RIOBAMBA,TUNGURAHUA,AMBATO,AMBATO,MICROEMPRESA,CREDITO MICROEMPRESA,AGRICOLA,225851.26,25,25
sep-16,,ZONAL RIOBAMBA,TUNGURAHUA,AMBATO,AMBATO,MICROEMPRESA,CREDITO MICROEMPRESA,ARTESANAL,127500,11,11
sep-16,,ZONAL RIOBAMBA,TUNGURAHUA,AMBATO,AMBATO,MICROEMPRESA,CREDITO MICROEMPRESA,COMERCIO,92000,7,7
sep-16,,ZONAL RIOBAMBA,TUNGURAHUA,AMBATO,AMBATO,MICROEMPRESA,CREDITO MICROEMPRESA,PECUARIO,214200,20,20
sep-16,,ZONAL RIOBAMBA,TUNGURAHUA,AMBATO,AMBATO,MICROEMPRESA,CREDITO MICROEMPRESA,PEQUENA INDUSTRIA,86200,6,6
sep-16,,ZONAL RIOBAMBA,TUNGURAHUA,AMBATO,AMBATO,MICROEMPRESA,CREDITO MICROEMPRESA,SERVICIOS,15500,2,2
sep-16,,ZONAL RIOBAMBA,TUNGURAHUA,AMBATO,AMBATO,MICROEMPRESA,MICROCREDITO DE DESARROLLO HUM,BONO DE DESARROLLO HUMANO,96310.93,102,102
sep-16,,ZONAL RIOBAMBA,TUNGURAHUA,AMBATO,AMBATO,MICROEMPRESA,MICROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,4731.12,9,9
sep-16,,ZONAL RIOBAMBA,TUNGURAHUA,AMBATO,AMBATO,MICROEMPRESA,MOCROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,14360.22,14,14
sep-16,,ZONAL RIOBAMBA,TUNGURAHUA,AMBATO,CEVALLOS (AG.),MICROEMPRESA,CREDITO MICROEMPRESA,AGRICOLA,128251,13,13
sep-16,,ZONAL RIOBAMBA,TUNGURAHUA,AMBATO,CEVALLOS (AG.),MICROEMPRESA,CREDITO MICROEMPRESA,ARTESANAL,15500,2,2
sep-16,,ZONAL RIOBAMBA,TUNGURAHUA,AMBATO,CEVALLOS (AG.),MICROEMPRESA,CREDITO MICROEMPRESA,COMERCIO,22000,2,2
sep-16,,ZONAL RIOBAMBA,TUNGURAHUA,AMBATO,CEVALLOS (AG.),MICROEMPRESA,CREDITO MICROEMPRESA,PECUARIO,53000,7,7
sep-16,,ZONAL RIOBAMBA,TUNGURAHUA,AMBATO,CEVALLOS (AG.),MICROEMPRESA,CREDITO MICROEMPRESA,PEQUENA INDUSTRIA,5000,1,1
sep-16,,ZONAL RIOBAMBA,TUNGURAHUA,AMBATO,CEVALLOS (AG.),MICROEMPRESA,CREDITO MICROEMPRESA,SERVICIOS,20000,2,2
sep-16,,ZONAL RIOBAMBA,TUNGURAHUA,AMBATO,CEVALLOS (AG.),MICROEMPRESA,MICROCREDITO DE DESARROLLO HUM,BONO DE DESARROLLO HUMANO,19752.64,34,34
sep-16,,ZONAL RIOBAMBA,TUNGURAHUA,AMBATO,CEVALLOS (AG.),MICROEMPRESA,MICROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,2102.72,4,4
sep-16,,ZONAL RIOBAMBA,TUNGURAHUA,AMBATO,MCDO. MAYORISTA DE AMBATO (AG.,MICROEMPRESA,CREDITO MICROEMPRESA,COMERCIO,84500,17,17
sep-16,,ZONAL RIOBAMBA,TUNGURAHUA,AMBATO,MCDO. MAYORISTA DE AMBATO (AG.,MICROEMPRESA,CREDITO MICROEMPRESA,SERVICIOS,10000,1,1
sep-16,,ZONAL RIOBAMBA,TUNGURAHUA,AMBATO,PILLARO (AG.),MICROEMPRESA,CREDITO MICROEMPRESA,AGRICOLA,38846.88,6,6
sep-16,,ZONAL RIOBAMBA,TUNGURAHUA,AMBATO,PILLARO (AG.),MICROEMPRESA,CREDITO MICROEMPRESA,ARTESANAL,41000,3,3
sep-16,,ZONAL RIOBAMBA,TUNGURAHUA,AMBATO,PILLARO (AG.),MICROEMPRESA,CREDITO MICROEMPRESA,COMERCIO,19000,2,2
sep-16,,ZONAL RIOBAMBA,TUNGURAHUA,AMBATO,PILLARO (AG.),MICROEMPRESA,CREDITO MICROEMPRESA,PECUARIO,89000,11,11
sep-16,,ZONAL RIOBAMBA,TUNGURAHUA,AMBATO,PILLARO (AG.),MICROEMPRESA,CREDITO MICROEMPRESA,SERVICIOS,15000,1,1
sep-16,,ZONAL RIOBAMBA,TUNGURAHUA,AMBATO,PILLARO (AG.),MICROEMPRESA,MICROCREDITO DE DESARROLLO HUM,BONO DE DESARROLLO HUMANO,9295.36,16,16
sep-16,,ZONAL RIOBAMBA,TUNGURAHUA,AMBATO,PILLARO (AG.),MICROEMPRESA,MICROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,1051.36,2,2
sep-16,,ZONAL RIOBAMBA,TUNGURAHUA,AMBATO,QUERO,MICROEMPRESA,CREDITO MICROEMPRESA,AGRICOLA,11454.65,3,3
sep-16,,ZONAL RIOBAMBA,TUNGURAHUA,AMBATO,QUERO,MICROEMPRESA,CREDITO MICROEMPRESA,PECUARIO,99000,12,12
sep-16,,ZONAL RIOBAMBA,TUNGURAHUA,AMBATO,QUERO,MICROEMPRESA,CREDITO MICROEMPRESA,SERVICIOS,7000,1,1
oct-16,,ZONAL CUENCA,AZUAY,AZOGUES,AZOGUES,MICROEMPRESA,MOCROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,1025.73,1,1
oct-16,,ZONAL CUENCA,AZUAY,AZOGUES,LA TRONCAL (AG.),MICROEMPRESA,CREDITO MICROEMPRESA,COMERCIO,3000,1,1
oct-16,,ZONAL CUENCA,AZUAY,AZOGUES,LA TRONCAL (AG.),MICROEMPRESA,MICROCREDITO DE DESARROLLO HUM,BONO DE DESARROLLO HUMANO,580.96,1,1
oct-16,,ZONAL CUENCA,AZUAY,AZOGUES,LA TRONCAL (AG.),MICROEMPRESA,MICROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,525.68,1,1
oct-16,,ZONAL CUENCA,AZUAY,CUENCA,CAMILO PONCE E. (AG.),MICROEMPRESA,CREDITO MICROEMPRESA,AGRICOLA,17075,2,2
oct-16,,ZONAL CUENCA,AZUAY,CUENCA,CAMILO PONCE E. (AG.),MICROEMPRESA,CREDITO MICROEMPRESA,COMERCIO,25000,3,3
oct-16,,ZONAL CUENCA,AZUAY,CUENCA,CAMILO PONCE E. (AG.),MICROEMPRESA,CREDITO MICROEMPRESA,PECUARIO,3000,2,2
oct-16,,ZONAL CUENCA,AZUAY,CUENCA,CAMILO PONCE E. (AG.),MICROEMPRESA,CREDITO MICROEMPRESA,SERVICIOS,15000,2,2
oct-16,,ZONAL CUENCA,AZUAY,CUENCA,CAMILO PONCE E. (AG.),MICROEMPRESA,MICROCREDITO DE DESARROLLO HUM,BONO DE DESARROLLO HUMANO,1742.88,3,3
oct-16,,ZONAL CUENCA,AZUAY,CUENCA,CAMILO PONCE E. (AG.),MICROEMPRESA,MICROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,2102.72,4,4
oct-16,,ZONAL CUENCA,AZUAY,CUENCA,CUENCA,COMERCIAL,CREDITO COMERCIAL PRIORITARIO,SERVICIOS,105000,2,2
oct-16,,ZONAL CUENCA,AZUAY,CUENCA,CUENCA,MICROEMPRESA,CREDITO MICROEMPRESA,ARTESANAL,254500,17,17
oct-16,,ZONAL CUENCA,AZUAY,CUENCA,CUENCA,MICROEMPRESA,CREDITO MICROEMPRESA,COMERCIO,80000,6,6
oct-16,,ZONAL CUENCA,AZUAY,CUENCA,CUENCA,MICROEMPRESA,CREDITO MICROEMPRESA,PECUARIO,294300,17,17
oct-16,,ZONAL CUENCA,AZUAY,CUENCA,CUENCA,MICROEMPRESA,CREDITO MICROEMPRESA,PEQUENA INDUSTRIA,18000,1,1
oct-16,,ZONAL CUENCA,AZUAY,CUENCA,CUENCA,MICROEMPRESA,CREDITO MICROEMPRESA,SERVICIOS,109000,8,8
oct-16,,ZONAL CUENCA,AZUAY,CUENCA,CUENCA,MICROEMPRESA,MICROCREDITO DE DESARROLLO HUM,BONO DE DESARROLLO HUMANO,114812.29,111,111
oct-16,,ZONAL CUENCA,AZUAY,CUENCA,CUENCA,MICROEMPRESA,MICROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,4731.12,9,9
oct-16,,ZONAL CUENCA,AZUAY,CUENCA,CUENCA,MICROEMPRESA,MOCROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,63595.26,62,62
oct-16,,ZONAL CUENCA,AZUAY,CUENCA,GIRON (AG.),COMERCIAL,CREDITO COMERCIAL PRIORITARIO,COMERCIO,35000,1,1
oct-16,,ZONAL CUENCA,AZUAY,CUENCA,GIRON (AG.),MICROEMPRESA,CREDITO MICROEMPRESA,COMERCIO,19400,1,1
oct-16,,ZONAL CUENCA,AZUAY,CUENCA,GIRON (AG.),MICROEMPRESA,CREDITO MICROEMPRESA,PECUARIO,154800,14,14
oct-16,,ZONAL CUENCA,AZUAY,CUENCA,GIRON (AG.),MICROEMPRESA,MICROCREDITO DE DESARROLLO HUM,BONO DE DESARROLLO HUMANO,6971.52,12,12
oct-16,,ZONAL CUENCA,AZUAY,CUENCA,GIRON (AG.),MICROEMPRESA,MICROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,4731.12,9,9
oct-16,,ZONAL CUENCA,AZUAY,CUENCA,GUALACEO,MICROEMPRESA,CREDITO MICROEMPRESA,AGRICOLA,20100,4,4
oct-16,,ZONAL CUENCA,AZUAY,CUENCA,GUALACEO,MICROEMPRESA,CREDITO MICROEMPRESA,ARTESANAL,19500,3,3
oct-16,,ZONAL CUENCA,AZUAY,CUENCA,GUALACEO,MICROEMPRESA,CREDITO MICROEMPRESA,PECUARIO,232100,25,25
oct-16,,ZONAL CUENCA,AZUAY,CUENCA,GUALACEO,MICROEMPRESA,CREDITO MICROEMPRESA,PEQUENA INDUSTRIA,115400,11,11
oct-16,,ZONAL CUENCA,AZUAY,CUENCA,GUALACEO,MICROEMPRESA,CREDITO MICROEMPRESA,TURISMO,20000,1,1
oct-16,,ZONAL CUENCA,AZUAY,CUENCA,GUALACEO,MICROEMPRESA,MICROCREDITO DE DESARROLLO HUM,BONO DE DESARROLLO HUMANO,45527.18,46,46
oct-16,,ZONAL CUENCA,AZUAY,CUENCA,GUALACEO,MICROEMPRESA,MICROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,525.68,1,1
oct-16,,ZONAL CUENCA,AZUAY,CUENCA,GUALACEO,MICROEMPRESA,MOCROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,11283.03,11,11
oct-16,,ZONAL CUENCA,AZUAY,CUENCA,PAUTE,MICROEMPRESA,CREDITO MICROEMPRESA,AGRICOLA,87500,7,7
oct-16,,ZONAL CUENCA,AZUAY,CUENCA,PAUTE,MICROEMPRESA,CREDITO MICROEMPRESA,PECUARIO,328900,30,30
oct-16,,ZONAL CUENCA,AZUAY,CUENCA,PAUTE,MICROEMPRESA,CREDITO MICROEMPRESA,PEQUENA INDUSTRIA,68500,4,4
