Mes,Zonal,Provincia,Sucursal,Oficina,Tipo de cuenta,Saldo,No Cuentas,No Clientes
nov-17,ZONAL GUAYAQUIL,SANTAELENA,SANTA ELENA,SANTA ELENA,Ahorro,1500857.88,22858,22764
nov-17,ZONAL GUAYAQUIL,SANTAELENA,SANTA ELENA,SANTA ELENA,Corriente,547779.53,295,293
nov-17,ZONAL GUAYAQUIL,SANTAELENA,SANTA ELENA,SANTA ELENA,DPF,373251.94,42,38
nov-17,ZONAL IBARRA,CARCHI,TULCAN,EL ANGEL,Ahorro,2434363.95,5737,5686
nov-17,ZONAL IBARRA,CARCHI,TULCAN,EL ANGEL,Corriente,346201.26,102,102
nov-17,ZONAL IBARRA,CARCHI,TULCAN,EL ANGEL,DPF,478321.88,67,63
nov-17,ZONAL IBARRA,CARCHI,TULCAN,MIRA (AG),Ahorro,448408.67,1302,1279
nov-17,ZONAL IBARRA,CARCHI,TULCAN,MIRA (AG),Corriente,67706.36,35,34
nov-17,ZONAL IBARRA,CARCHI,TULCAN,MIRA (AG),DPF,225468.00,40,36
nov-17,ZONAL IBARRA,CARCHI,TULCAN,SAN GABRIEL,Ahorro,3649445.56,7416,7392
nov-17,ZONAL IBARRA,CARCHI,TULCAN,SAN GABRIEL,Corriente,735139.23,242,240
nov-17,ZONAL IBARRA,CARCHI,TULCAN,SAN GABRIEL,DPF,882098.00,131,125
nov-17,ZONAL IBARRA,CARCHI,TULCAN,TULCAN,Ahorro,5942166.89,11995,11968
nov-17,ZONAL IBARRA,CARCHI,TULCAN,TULCAN,Corriente,451494.29,212,211
nov-17,ZONAL IBARRA,CARCHI,TULCAN,TULCAN,DPF,2061607.88,80,79
nov-17,ZONAL IBARRA,ESMERALDAS,ESMERALDAS,ATACAMES (OE.),Ahorro,1315364.03,6478,6466
nov-17,ZONAL IBARRA,ESMERALDAS,ESMERALDAS,ATACAMES (OE.),Corriente,142870.60,174,174
nov-17,ZONAL IBARRA,ESMERALDAS,ESMERALDAS,ATACAMES (OE.),DPF,232637.64,23,22
nov-17,ZONAL IBARRA,ESMERALDAS,ESMERALDAS,ESMERALDAS,Ahorro,6783465.89,39588,39372
nov-17,ZONAL IBARRA,ESMERALDAS,ESMERALDAS,ESMERALDAS,Corriente,1622595.33,739,737
nov-17,ZONAL IBARRA,ESMERALDAS,ESMERALDAS,ESMERALDAS,DPF,2790412.35,147,138
nov-17,ZONAL IBARRA,ESMERALDAS,ESMERALDAS,LIMONES (OE.),Ahorro,310062.43,3334,3326
nov-17,ZONAL IBARRA,ESMERALDAS,ESMERALDAS,LIMONES (OE.),Corriente,26795.03,42,41
nov-17,ZONAL IBARRA,ESMERALDAS,ESMERALDAS,LIMONES (OE.),DPF,72617.07,9,9
nov-17,ZONAL IBARRA,ESMERALDAS,ESMERALDAS,MUISNE (AG.),Ahorro,1464083.51,12325,12274
nov-17,ZONAL IBARRA,ESMERALDAS,ESMERALDAS,MUISNE (AG.),Corriente,101932.75,122,122
nov-17,ZONAL IBARRA,ESMERALDAS,ESMERALDAS,MUISNE (AG.),DPF,155778.26,41,41
nov-17,ZONAL IBARRA,ESMERALDAS,ESMERALDAS,PTO. PESQUERO ESMERALDAS,Ahorro,104469.20,587,586
nov-17,ZONAL IBARRA,ESMERALDAS,ESMERALDAS,PTO. PESQUERO ESMERALDAS,Corriente,28754.65,26,26
nov-17,ZONAL IBARRA,ESMERALDAS,ESMERALDAS,PTO. PESQUERO ESMERALDAS,DPF,58522.60,14,14
nov-17,ZONAL IBARRA,ESMERALDAS,ESMERALDAS,QUININDE (AG.),Ahorro,6316659.55,30353,30149
nov-17,ZONAL IBARRA,ESMERALDAS,ESMERALDAS,QUININDE (AG.),Corriente,334205.17,360,359
nov-17,ZONAL IBARRA,ESMERALDAS,ESMERALDAS,QUININDE (AG.),DPF,1169966.53,98,90
nov-17,ZONAL IBARRA,ESMERALDAS,ESMERALDAS,SAN LORENZO (AG.),Ahorro,2353822.79,13591,13485
nov-17,ZONAL IBARRA,ESMERALDAS,ESMERALDAS,SAN LORENZO (AG.),Corriente,181335.36,240,238
nov-17,ZONAL IBARRA,ESMERALDAS,ESMERALDAS,SAN LORENZO (AG.),DPF,411050.71,48,47
nov-17,ZONAL IBARRA,IMBABURA,IBARRA,ATUNTAQUI (AG.),Ahorro,520960.18,1812,1794
nov-17,ZONAL IBARRA,IMBABURA,IBARRA,ATUNTAQUI (AG.),Corriente,194876.57,99,99
nov-17,ZONAL IBARRA,IMBABURA,IBARRA,ATUNTAQUI (AG.),DPF,359181.16,53,51
nov-17,ZONAL IBARRA,IMBABURA,IBARRA,COTACACHI (AG.),Ahorro,907128.82,5329,5298
nov-17,ZONAL IBARRA,IMBABURA,IBARRA,COTACACHI (AG.),Corriente,147920.22,67,64
nov-17,ZONAL IBARRA,IMBABURA,IBARRA,COTACACHI (AG.),DPF,326219.74,51,49
nov-17,ZONAL IBARRA,IMBABURA,IBARRA,IBARRA,Ahorro,7257785.71,18996,18808
nov-17,ZONAL IBARRA,IMBABURA,IBARRA,IBARRA,Corriente,845848.65,325,325
nov-17,ZONAL IBARRA,IMBABURA,IBARRA,IBARRA,DPF,1828803.81,152,143
nov-17,ZONAL IBARRA,IMBABURA,IBARRA,OTAVALO,Ahorro,3142258.98,13243,13188
nov-17,ZONAL IBARRA,IMBABURA,IBARRA,OTAVALO,Corriente,195807.06,201,201
nov-17,ZONAL IBARRA,IMBABURA,IBARRA,OTAVALO,DPF,1634628.65,113,109
nov-17,ZONAL IBARRA,IMBABURA,IBARRA,PIMAMPIRO (AG.),Ahorro,406135.83,1639,1635
nov-17,ZONAL IBARRA,IMBABURA,IBARRA,PIMAMPIRO (AG.),Corriente,699551.58,48,47
nov-17,ZONAL IBARRA,IMBABURA,IBARRA,PIMAMPIRO (AG.),DPF,134091.00,37,34
nov-17,ZONAL IBARRA,SUCUMBIOS,LAGO AGRIO,LAGO AGRIO,Ahorro,10220679.93,32508,32357
nov-17,ZONAL IBARRA,SUCUMBIOS,LAGO AGRIO,LAGO AGRIO,Corriente,3656214.75,469,466
nov-17,ZONAL IBARRA,SUCUMBIOS,LAGO AGRIO,LAGO AGRIO,DPF,2555588.86,106,102
nov-17,ZONAL IBARRA,SUCUMBIOS,LAGO AGRIO,LUMBAQUI,Ahorro,500119.13,2647,2647
nov-17,ZONAL IBARRA,SUCUMBIOS,LAGO AGRIO,LUMBAQUI,Corriente,105588.96,72,71
nov-17,ZONAL IBARRA,SUCUMBIOS,LAGO AGRIO,LUMBAQUI,DPF,456806.21,51,50
nov-17,ZONAL IBARRA,SUCUMBIOS,LAGO AGRIO,PUTUMAYO (AG.),Ahorro,736291.82,4007,3997
nov-17,ZONAL IBARRA,SUCUMBIOS,LAGO AGRIO,PUTUMAYO (AG.),Corriente,13908.26,20,20
nov-17,ZONAL IBARRA,SUCUMBIOS,LAGO AGRIO,PUTUMAYO (AG.),DPF,64957.59,5,5
nov-17,ZONAL IBARRA,SUCUMBIOS,LAGO AGRIO,SHUSHUFINDI (AG.),Ahorro,7969194.42,18196,18028
nov-17,ZONAL IBARRA,SUCUMBIOS,LAGO AGRIO,SHUSHUFINDI (AG.),Corriente,508277.34,267,266
nov-17,ZONAL IBARRA,SUCUMBIOS,LAGO AGRIO,SHUSHUFINDI (AG.),DPF,1745346.59,95,91
nov-17,ZONAL IBARRA,SUCUMBIOS,LAGO AGRIO,TARAPOA (OE.),Ahorro,530921.50,1975,1969
nov-17,ZONAL IBARRA,SUCUMBIOS,LAGO AGRIO,TARAPOA (OE.),Corriente,47908.96,30,30
nov-17,ZONAL IBARRA,SUCUMBIOS,LAGO AGRIO,TARAPOA (OE.),DPF,153170.74,52,51
nov-17,ZONAL LOJA,EL ORO,MACHALA,ARENILLAS (AG.),Ahorro,3951597.14,12372,12338
nov-17,ZONAL LOJA,EL ORO,MACHALA,ARENILLAS (AG.),Corriente,778748.12,218,218
nov-17,ZONAL LOJA,EL ORO,MACHALA,ARENILLAS (AG.),DPF,815471.20,56,52
nov-17,ZONAL LOJA,EL ORO,MACHALA,HUAQUILLAS (OE.),Ahorro,1790081.09,7644,7642
nov-17,ZONAL LOJA,EL ORO,MACHALA,HUAQUILLAS (OE.),Corriente,224026.54,116,116
nov-17,ZONAL LOJA,EL ORO,MACHALA,HUAQUILLAS (OE.),DPF,400394.00,35,31
nov-17,ZONAL LOJA,EL ORO,MACHALA,MACHALA,Ahorro,4362253.93,29224,29101
nov-17,ZONAL LOJA,EL ORO,MACHALA,MACHALA,Corriente,1078126.41,577,574
nov-17,ZONAL LOJA,EL ORO,MACHALA,MACHALA,DPF,1053499.55,63,59
nov-17,ZONAL LOJA,EL ORO,MACHALA,MARCABELI (OE.),Ahorro,1210034.62,3158,3129
nov-17,ZONAL LOJA,EL ORO,MACHALA,MARCABELI (OE.),Corriente,470861.95,138,138
nov-17,ZONAL LOJA,EL ORO,MACHALA,MARCABELI (OE.),DPF,730800.39,41,39
nov-17,ZONAL LOJA,EL ORO,MACHALA,PINAS (AG.),Ahorro,3474199.86,6004,5993
nov-17,ZONAL LOJA,EL ORO,MACHALA,PINAS (AG.),Corriente,208493.08,96,96
nov-17,ZONAL LOJA,EL ORO,MACHALA,PINAS (AG.),DPF,1752833.55,93,84
nov-17,ZONAL LOJA,EL ORO,MACHALA,SANTA ROSA (AG.),Ahorro,1780092.16,10640,10535
nov-17,ZONAL LOJA,EL ORO,MACHALA,SANTA ROSA (AG.),Corriente,564263.37,334,331
nov-17,ZONAL LOJA,EL ORO,MACHALA,SANTA ROSA (AG.),DPF,681016.27,30,28
nov-17,ZONAL LOJA,EL ORO,MACHALA,ZARUMA (AG.),Ahorro,2086311.91,7046,6999
nov-17,ZONAL LOJA,EL ORO,MACHALA,ZARUMA (AG.),Corriente,229340.84,111,111
nov-17,ZONAL LOJA,EL ORO,MACHALA,ZARUMA (AG.),DPF,1926529.65,91,80
nov-17,ZONAL LOJA,LOJA,LOJA,ALAMOR,Ahorro,2814014.14,6922,6858
nov-17,ZONAL LOJA,LOJA,LOJA,ALAMOR,Corriente,126734.93,94,94
nov-17,ZONAL LOJA,LOJA,LOJA,ALAMOR,DPF,843155.75,78,67
nov-17,ZONAL LOJA,LOJA,LOJA,CARIAMANGA,Ahorro,2025925.47,9605,9552
nov-17,ZONAL LOJA,LOJA,LOJA,CARIAMANGA,Corriente,310743.48,138,138
nov-17,ZONAL LOJA,LOJA,LOJA,CARIAMANGA,DPF,1511092.79,97,90
nov-17,ZONAL LOJA,LOJA,LOJA,CATACOCHA (AG.),Ahorro,1495389.64,6143,6123
nov-17,ZONAL LOJA,LOJA,LOJA,CATACOCHA (AG.),Corriente,184539.89,60,60
nov-17,ZONAL LOJA,LOJA,LOJA,CATACOCHA (AG.),DPF,458284.92,49,46
nov-17,ZONAL LOJA,LOJA,LOJA,CATAMAYO (OE.),Ahorro,1090891.94,5296,5286
nov-17,ZONAL LOJA,LOJA,LOJA,CATAMAYO (OE.),Corriente,233451.94,80,79
nov-17,ZONAL LOJA,LOJA,LOJA,CATAMAYO (OE.),DPF,561014.89,44,43
nov-17,ZONAL LOJA,LOJA,LOJA,CELICA,Ahorro,3373208.16,6787,6730
nov-17,ZONAL LOJA,LOJA,LOJA,CELICA,Corriente,141320.73,97,96
nov-17,ZONAL LOJA,LOJA,LOJA,CELICA,DPF,540150.41,41,39
nov-17,ZONAL LOJA,LOJA,LOJA,CHAGUARPAMBA (OE),Ahorro,911728.03,2937,2933
nov-17,ZONAL LOJA,LOJA,LOJA,CHAGUARPAMBA (OE),Corriente,41368.23,36,36
nov-17,ZONAL LOJA,LOJA,LOJA,CHAGUARPAMBA (OE),DPF,166260.00,24,24
nov-17,ZONAL LOJA,LOJA,LOJA,GONZANAMA (AG.),Ahorro,1624905.79,5484,5433
nov-17,ZONAL LOJA,LOJA,LOJA,GONZANAMA (AG.),Corriente,83960.90,80,78
nov-17,ZONAL LOJA,LOJA,LOJA,GONZANAMA (AG.),DPF,269496.33,30,25
nov-17,ZONAL LOJA,LOJA,LOJA,LOJA,Ahorro,7189729.15,22007,21946
nov-17,ZONAL LOJA,LOJA,LOJA,LOJA,Corriente,2219595.92,309,306
nov-17,ZONAL LOJA,LOJA,LOJA,LOJA,DPF,2894387.48,97,89
nov-17,ZONAL LOJA,LOJA,LOJA,MACARA,Ahorro,2114433.68,6824,6789
nov-17,ZONAL LOJA,LOJA,LOJA,MACARA,Corriente,109167.05,119,118
nov-17,ZONAL LOJA,LOJA,LOJA,MACARA,DPF,1695735.20,114,102
nov-17,ZONAL LOJA,LOJA,LOJA,OLMEDO,Ahorro,306016.28,856,855
nov-17,ZONAL LOJA,LOJA,LOJA,OLMEDO,Corriente,22172.78,6,6
nov-17,ZONAL LOJA,LOJA,LOJA,OLMEDO,DPF,130925.01,21,20
nov-17,ZONAL LOJA,LOJA,LOJA,PINDAL (OE.),Ahorro,1186352.06,3062,3041
nov-17,ZONAL LOJA,LOJA,LOJA,PINDAL (OE.),Corriente,442610.14,59,59
nov-17,ZONAL LOJA,LOJA,LOJA,PINDAL (OE.),DPF,446543.72,25,24
nov-17,ZONAL LOJA,LOJA,LOJA,SARAGURO (AG.),Ahorro,1328038.68,5054,4966
nov-17,ZONAL LOJA,LOJA,LOJA,SARAGURO (AG.),Corriente,202070.25,99,95
nov-17,ZONAL LOJA,LOJA,LOJA,SARAGURO (AG.),DPF,330219.26,36,29
nov-17,ZONAL LOJA,LOJA,LOJA,SOZORANGA (AG.),Ahorro,740325.20,1942,1915
nov-17,ZONAL LOJA,LOJA,LOJA,SOZORANGA (AG.),Corriente,26263.86,35,35
nov-17,ZONAL LOJA,LOJA,LOJA,SOZORANGA (AG.),DPF,673200.00,38,31
nov-17,ZONAL LOJA,LOJA,LOJA,ZAPOTILLO,Ahorro,2948982.41,6460,6379
nov-17,ZONAL LOJA,LOJA,LOJA,ZAPOTILLO,Corriente,145658.39,95,91
nov-17,ZONAL LOJA,LOJA,LOJA,ZAPOTILLO,DPF,595299.83,48,46
nov-17,ZONAL LOJA,ZAMORA CHINCHIPE,ZAMORA,EL PANGUI (OE.),Ahorro,343282.26,1527,1518
nov-17,ZONAL LOJA,ZAMORA CHINCHIPE,ZAMORA,EL PANGUI (OE.),Corriente,69067.19,50,50
nov-17,ZONAL LOJA,ZAMORA CHINCHIPE,ZAMORA,EL PANGUI (OE.),DPF,290483.15,38,36
nov-17,ZONAL LOJA,ZAMORA CHINCHIPE,ZAMORA,NANGARITZA (AG.),Ahorro,582569.46,1693,1686
nov-17,ZONAL LOJA,ZAMORA CHINCHIPE,ZAMORA,NANGARITZA (AG.),Corriente,31252.84,29,29
nov-17,ZONAL LOJA,ZAMORA CHINCHIPE,ZAMORA,NANGARITZA (AG.),DPF,233874.47,30,29
nov-17,ZONAL LOJA,ZAMORA CHINCHIPE,ZAMORA,PALANDA (AG.),Ahorro,1031787.24,3218,3199
nov-17,ZONAL LOJA,ZAMORA CHINCHIPE,ZAMORA,PALANDA (AG.),Corriente,43699.82,43,43
nov-17,ZONAL LOJA,ZAMORA CHINCHIPE,ZAMORA,PALANDA (AG.),DPF,431750.17,35,35
nov-17,ZONAL LOJA,ZAMORA CHINCHIPE,ZAMORA,YANTZAZA (AG.),Ahorro,1824799.45,6375,6333
nov-17,ZONAL LOJA,ZAMORA CHINCHIPE,ZAMORA,YANTZAZA (AG.),Corriente,191917.33,108,106
nov-17,ZONAL LOJA,ZAMORA CHINCHIPE,ZAMORA,YANTZAZA (AG.),DPF,221761.00,18,17
nov-17,ZONAL LOJA,ZAMORA CHINCHIPE,ZAMORA,ZAMORA,Ahorro,3629196.13,9809,9781
nov-17,ZONAL LOJA,ZAMORA CHINCHIPE,ZAMORA,ZAMORA,Corriente,219832.21,130,129
nov-17,ZONAL LOJA,ZAMORA CHINCHIPE,ZAMORA,ZAMORA,DPF,1164963.26,68,58
nov-17,ZONAL LOJA,ZAMORA CHINCHIPE,ZAMORA,ZUMBA (AG.),Ahorro,2596035.28,6823,6811
nov-17,ZONAL LOJA,ZAMORA CHINCHIPE,ZAMORA,ZUMBA (AG.),Corriente,391992.27,106,105
nov-17,ZONAL LOJA,ZAMORA CHINCHIPE,ZAMORA,ZUMBA (AG.),DPF,697867.14,44,39
nov-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,BAHIA (AG.),Ahorro,5864741.72,22769,22639
nov-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,BAHIA (AG.),Corriente,434902.38,287,286
nov-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,BAHIA (AG.),DPF,1617796.29,100,86
nov-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,CALCETA,Ahorro,4476212.28,21948,21873
nov-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,CALCETA,Corriente,472824.86,177,176
nov-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,CALCETA,DPF,782369.96,59,54
nov-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,CHONE,Ahorro,8235948.80,31216,31046
nov-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,CHONE,Corriente,2809399.59,344,341
nov-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,CHONE,DPF,2545379.93,196,179
nov-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,EL CARMEN,Ahorro,6368951.93,24569,24424
nov-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,EL CARMEN,Corriente,296021.15,228,224
nov-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,EL CARMEN,DPF,1251184.89,106,98
nov-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,FLAVIO ALFARO (AG.),Ahorro,1644362.35,6375,6334
nov-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,FLAVIO ALFARO (AG.),Corriente,492473.43,73,73
nov-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,FLAVIO ALFARO (AG.),DPF,260885.00,40,40
nov-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,JIPIJAPA (AG.),Ahorro,8666067.76,28224,28151
nov-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,JIPIJAPA (AG.),Corriente,776139.84,286,283
nov-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,JIPIJAPA (AG.),DPF,4178274.17,197,171
nov-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,MANTA,Ahorro,4841487.99,35116,34877
nov-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,MANTA,Corriente,2690210.95,536,531
nov-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,MANTA,DPF,1639473.79,91,77
nov-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,MONTECRISTI (OE.),Ahorro,935219.43,7565,7516
nov-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,MONTECRISTI (OE.),Corriente,195701.12,101,100
nov-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,MONTECRISTI (OE.),DPF,448403.21,37,36
nov-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,PAJAN (AG.),Ahorro,2110597.33,5165,5126
nov-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,PAJAN (AG.),Corriente,69710.59,101,101
nov-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,PAJAN (AG.),DPF,666180.99,40,40
nov-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,PEDERNALES,Ahorro,2875112.49,16888,16749
nov-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,PEDERNALES,Corriente,471268.06,373,371
nov-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,PEDERNALES,DPF,336427.23,38,36
nov-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,PICHINCHA (OE.),Ahorro,665542.89,2488,2476
nov-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,PICHINCHA (OE.),Corriente,19180.94,35,35
nov-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,PICHINCHA (OE.),DPF,292551.77,34,33
nov-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,PORTOVIEJO,Ahorro,15650558.17,59271,58761
nov-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,PORTOVIEJO,Corriente,11175380.15,819,811
nov-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,PORTOVIEJO,DPF,5560873.67,272,246
nov-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,PUERTO PESQUERO JARAMIJO (AG.,Ahorro,147390.00,520,520
nov-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,PUERTO PESQUERO JARAMIJO (AG.,Corriente,61231.07,32,32
nov-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,PUERTO PESQUERO JARAMIJO (AG.,DPF,140262.20,21,21
nov-17,ZONAL PORTOVIEJO,PICHINCHA,PORTOVIEJO,ROCAFUERTE,Ahorro,1692492.55,4344,4319
nov-17,ZONAL PORTOVIEJO,PICHINCHA,PORTOVIEJO,ROCAFUERTE,Corriente,448477.02,81,80
nov-17,ZONAL PORTOVIEJO,PICHINCHA,PORTOVIEJO,ROCAFUERTE,DPF,330730.62,32,32
nov-17,ZONAL PORTOVIEJO,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,LA CONCORDIA (OE),Ahorro,1848448.53,13321,13254
nov-17,ZONAL PORTOVIEJO,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,LA CONCORDIA (OE),Corriente,53390.75,106,106
nov-17,ZONAL PORTOVIEJO,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,LA CONCORDIA (OE),DPF,357703.25,34,32
nov-17,ZONAL PORTOVIEJO,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,SANTO DOMINGO,Ahorro,13203058.13,53254,52975
nov-17,ZONAL PORTOVIEJO,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,SANTO DOMINGO,Corriente,792724.33,915,908
nov-17,ZONAL PORTOVIEJO,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,SANTO DOMINGO,DPF,5328901.11,370,334
nov-17,ZONAL PORTOVIEJO,Sin provincia,PORTOVIEJO,NUEVO TARQUI   MANTA (AG.,Ahorro,333416.95,1268,1266
nov-17,ZONAL PORTOVIEJO,Sin provincia,PORTOVIEJO,NUEVO TARQUI   MANTA (AG.,Corriente,75172.86,55,55
nov-17,ZONAL PORTOVIEJO,Sin provincia,PORTOVIEJO,NUEVO TARQUI   MANTA (AG.,DPF,151148.60,34,32
nov-17,ZONAL QUITO,BOLIVAR,QUITO,S. M. DE LOS BANCOS,Ahorro,2483878.15,9765,9689
nov-17,ZONAL QUITO,BOLIVAR,QUITO,S. M. DE LOS BANCOS,Corriente,436504.10,263,259
nov-17,ZONAL QUITO,BOLIVAR,QUITO,S. M. DE LOS BANCOS,DPF,462841.72,53,49
nov-17,ZONAL QUITO,NAPO,EL TENA,BAEZA,Ahorro,3423594.66,10606,10538
nov-17,ZONAL QUITO,NAPO,EL TENA,BAEZA,Corriente,439860.94,144,144
nov-17,ZONAL QUITO,NAPO,EL TENA,BAEZA,DPF,1240286.00,61,61
nov-17,ZONAL QUITO,NAPO,EL TENA,EL TENA,Ahorro,5131357.62,26942,26889
nov-17,ZONAL QUITO,NAPO,EL TENA,EL TENA,Corriente,576047.05,285,282
nov-17,ZONAL QUITO,NAPO,EL TENA,EL TENA,DPF,616991.77,39,38
nov-17,ZONAL QUITO,ORELLANA,FRANCISCO DE ORELLANA,DAYUMA (OE.),Ahorro,525635.77,4049,4034
nov-17,ZONAL QUITO,ORELLANA,FRANCISCO DE ORELLANA,DAYUMA (OE.),Corriente,6628.05,8,8
nov-17,ZONAL QUITO,ORELLANA,FRANCISCO DE ORELLANA,DAYUMA (OE.),DPF,115563.77,21,18
nov-17,ZONAL QUITO,ORELLANA,FRANCISCO DE ORELLANA,FCO. DE ORELLANA,Ahorro,6725198.04,25950,25724
nov-17,ZONAL QUITO,ORELLANA,FRANCISCO DE ORELLANA,FCO. DE ORELLANA,Corriente,786292.59,301,300
nov-17,ZONAL QUITO,ORELLANA,FRANCISCO DE ORELLANA,FCO. DE ORELLANA,DPF,967608.10,79,76
nov-17,ZONAL QUITO,ORELLANA,FRANCISCO DE ORELLANA,JOYA DE LOS SACHAS,Ahorro,3281099.41,11886,11834
nov-17,ZONAL QUITO,ORELLANA,FRANCISCO DE ORELLANA,JOYA DE LOS SACHAS,Corriente,144987.42,112,112
nov-17,ZONAL QUITO,ORELLANA,FRANCISCO DE ORELLANA,JOYA DE LOS SACHAS,DPF,656217.00,51,50
nov-17,ZONAL QUITO,ORELLANA,FRANCISCO DE ORELLANA,LORETO,Ahorro,959035.30,4625,4604
nov-17,ZONAL QUITO,ORELLANA,FRANCISCO DE ORELLANA,LORETO,Corriente,108328.19,93,93
nov-17,ZONAL QUITO,ORELLANA,FRANCISCO DE ORELLANA,LORETO,DPF,183003.99,31,30
nov-17,ZONAL QUITO,PICHINCHA,QUITO,CAYAMBE (AG.),Ahorro,5061180.87,15612,15554
nov-17,ZONAL QUITO,PICHINCHA,QUITO,CAYAMBE (AG.),Corriente,487602.23,342,342
nov-17,ZONAL QUITO,PICHINCHA,QUITO,CAYAMBE (AG.),DPF,1678801.25,83,78
nov-17,ZONAL QUITO,PICHINCHA,QUITO,MACHACHI,Ahorro,4217586.10,11936,11812
nov-17,ZONAL QUITO,PICHINCHA,QUITO,MACHACHI,Corriente,420655.02,179,178
nov-17,ZONAL QUITO,PICHINCHA,QUITO,MACHACHI,DPF,2306495.34,150,137
nov-17,ZONAL QUITO,PICHINCHA,QUITO,SANGOLQUI (AG.),Ahorro,1709731.34,6793,6773
nov-17,ZONAL QUITO,PICHINCHA,QUITO,SANGOLQUI (AG.),Corriente,741836.21,159,157
nov-17,ZONAL QUITO,PICHINCHA,QUITO,SANGOLQUI (AG.),DPF,1055827.87,49,45
nov-17,ZONAL QUITO,PICHINCHA,SUCURSAL MAYOR,QUITO,Ahorro,41896255.26,77764,76357
nov-17,ZONAL QUITO,PICHINCHA,SUCURSAL MAYOR,QUITO,Corriente,47059880.79,1607,1505
nov-17,ZONAL QUITO,PICHINCHA,SUCURSAL MAYOR,QUITO,DPF,17432300.64,628,536
nov-17,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,ALAUSI,Ahorro,3431943.73,11238,11174
nov-17,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,ALAUSI,Corriente,202467.68,74,73
nov-17,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,ALAUSI,DPF,1867688.01,136,120
nov-17,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,CHUNCHI (AG.),Ahorro,4006441.25,6114,6097
nov-17,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,CHUNCHI (AG.),Corriente,133852.87,55,54
nov-17,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,CHUNCHI (AG.),DPF,2356965.07,134,122
nov-17,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,CUMANDA,Ahorro,3029939.04,8140,8023
nov-17,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,CUMANDA,Corriente,532299.98,97,97
nov-17,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,CUMANDA,DPF,976916.38,95,86
nov-17,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,GUANO (AG.),Ahorro,523217.13,4149,4125
