Mes,Zonal,Provincia,Sucursal,Oficina,Tipo de cartera,Saldo de Cartera, No Operaciones , No Clientes ,Cartera Vencida,Cartera por Vencer,Cartera NDI, No Operaciones Vencidas ,Cartera improductiva
oct-17,ZONAL PORTOVIEJO,EL ORO,SANTO DOMINGO,SANTO DOMINGO,MICROEMPRESA,268.02,1,1,0,268.02,0,     ,0
oct-17,ZONAL PORTOVIEJO,ESMERALDAS,PORTOVIEJO,CHONE,MICROEMPRESA,1922.65,3,3,0,1922.65,0,     ,0
oct-17,ZONAL PORTOVIEJO,ESMERALDAS,PORTOVIEJO,EL CARMEN,MICROEMPRESA,5402.69,17,17,0,5402.69,0,     ,0
oct-17,ZONAL PORTOVIEJO,ESMERALDAS,PORTOVIEJO,JIPIJAPA (AG.),MICROEMPRESA,1189.6,2,2,0,1189.6,0,     ,0
oct-17,ZONAL PORTOVIEJO,ESMERALDAS,PORTOVIEJO,PEDERNALES,CONSUMO,2375,1,1,0,2375,0,     ,0
oct-17,ZONAL PORTOVIEJO,ESMERALDAS,PORTOVIEJO,PEDERNALES,MICROEMPRESA,39653.78,9,9,0,39653.78,0,     ,0
oct-17,ZONAL PORTOVIEJO,ESMERALDAS,PORTOVIEJO,PORTOVIEJO,COMERCIAL,16000,1,1,0,16000,0,     ,0
oct-17,ZONAL PORTOVIEJO,ESMERALDAS,PORTOVIEJO,PORTOVIEJO,MICROEMPRESA,1151.77,2,2,0,1151.77,0,     ,0
oct-17,ZONAL PORTOVIEJO,ESMERALDAS,SANTO DOMINGO,LA CONCORDIA (OE),MICROEMPRESA,266427.85,66,66,13538.32,231856.2,21033.33,5,34571.65
oct-17,ZONAL PORTOVIEJO,ESMERALDAS,SANTO DOMINGO,LA CONCORDIA (OE),MICROEMPRESA REESTRUCTURADA,18233.45,4,4,700,13233.45,4300,     ,5000
oct-17,ZONAL PORTOVIEJO,ESMERALDAS,SANTO DOMINGO,SANTO DOMINGO,MICROEMPRESA,45590.94,59,59,0,45590.94,0,     ,0
oct-17,ZONAL PORTOVIEJO,ESMERALDAS,SANTO DOMINGO,SANTO DOMINGO,MICROEMPRESA REESTRUCTURADA,7314.26,1,1,0,7314.26,0,     ,0
oct-17,ZONAL PORTOVIEJO,GUAYAS,PORTOVIEJO,BAHIA (AG.),MICROEMPRESA,2666.68,1,1,0,2666.68,0,     ,0
oct-17,ZONAL PORTOVIEJO,GUAYAS,PORTOVIEJO,CALCETA,CONSUMO,6041.66,2,2,0,6041.66,0,     ,0
oct-17,ZONAL PORTOVIEJO,GUAYAS,PORTOVIEJO,CALCETA,MICROEMPRESA,12202.84,6,6,0,12202.84,0,     ,0
oct-17,ZONAL PORTOVIEJO,GUAYAS,PORTOVIEJO,CHONE,MICROEMPRESA,2612.66,5,5,0,2612.66,0,     ,0
oct-17,ZONAL PORTOVIEJO,GUAYAS,PORTOVIEJO,EL CARMEN,MICROEMPRESA,12312.51,15,15,0,12312.51,0,     ,0
oct-17,ZONAL PORTOVIEJO,GUAYAS,PORTOVIEJO,JIPIJAPA (AG.),CONSUMO,3958.35,1,1,0,3958.35,0,     ,0
oct-17,ZONAL PORTOVIEJO,GUAYAS,PORTOVIEJO,JIPIJAPA (AG.),MICROEMPRESA,16685.21,27,27,0,16685.21,0,     ,0
oct-17,ZONAL PORTOVIEJO,GUAYAS,PORTOVIEJO,PEDERNALES,MICROEMPRESA,1401.71,3,3,0,1401.71,0,     ,0
oct-17,ZONAL PORTOVIEJO,GUAYAS,PORTOVIEJO,PORTOVIEJO,MICROEMPRESA,9305.33,18,18,0,9305.33,0,     ,0
oct-17,ZONAL PORTOVIEJO,GUAYAS,PORTOVIEJO,PORTOVIEJO,MICROEMPRESA REESTRUCTURADA,3108.92,1,1,0,3108.92,0,     ,0
oct-17,ZONAL PORTOVIEJO,GUAYAS,PORTOVIEJO,ROCAFUERTE,MICROEMPRESA,25750,3,3,0,25750,0,     ,0
oct-17,ZONAL PORTOVIEJO,GUAYAS,SANTO DOMINGO,SANTO DOMINGO,MICROEMPRESA,2031.33,4,4,0,2031.33,0,     ,0
oct-17,ZONAL PORTOVIEJO,IMBABURA,PORTOVIEJO,PEDERNALES,MICROEMPRESA,440.99,1,1,0,440.99,0,     ,0
oct-17,ZONAL PORTOVIEJO,IMBABURA,SANTO DOMINGO,SANTO DOMINGO,MICROEMPRESA,48.14,1,1,0,48.14,0,     ,0
oct-17,ZONAL PORTOVIEJO,LOS RIOS,PORTOVIEJO,CALCETA,MICROEMPRESA,2091.5,2,2,0,2091.5,0,     ,0
oct-17,ZONAL PORTOVIEJO,LOS RIOS,PORTOVIEJO,EL CARMEN,MICROEMPRESA,40948.66,45,45,0,40948.66,0,     ,0
oct-17,ZONAL PORTOVIEJO,LOS RIOS,PORTOVIEJO,JIPIJAPA (AG.),MICROEMPRESA,1040.96,3,3,0,1040.96,0,     ,0
oct-17,ZONAL PORTOVIEJO,LOS RIOS,PORTOVIEJO,PEDERNALES,MICROEMPRESA,267.87,1,1,0,267.87,0,     ,0
oct-17,ZONAL PORTOVIEJO,LOS RIOS,PORTOVIEJO,PORTOVIEJO,MICROEMPRESA,15758.75,28,28,0,15758.75,0,     ,0
oct-17,ZONAL PORTOVIEJO,LOS RIOS,SANTO DOMINGO,SANTO DOMINGO,MICROEMPRESA,23862.41,46,46,0,23862.41,0,     ,0
oct-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,BAHIA (AG.),COMERCIAL,569317.79,30,29,60664.96,508652.83,0,2,60664.96
oct-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,BAHIA (AG.),CONSUMO,104110.39,34,34,0,104110.39,0,     ,0
oct-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,BAHIA (AG.),MICROCREDITO REFINANCIADO,69023.19,11,11,0,69023.19,0,     ,0
oct-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,BAHIA (AG.),MICROEMPRESA,13254228.11,2582,2517,197958.22,12568293.35,487976.54,27,685934.76
oct-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,BAHIA (AG.),MICROEMPRESA REESTRUCTURADA,150750.61,42,40,9979.72,105136.86,35634.03,1,45613.75
oct-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,CALCETA,COMERCIAL,954926.94,37,35,41737.36,913189.58,0,1,41737.36
oct-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,CALCETA,COMERCIAL REESTRUCTURADO,13731.49,2,2,0,13731.49,0,     ,0
oct-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,CALCETA,CONSUMO,220110.54,76,76,0,220110.54,0,     ,0
oct-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,CALCETA,MICROCREDITO NOVADO,197572.09,17,17,0,197572.09,0,     ,0
oct-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,CALCETA,MICROCREDITO REFINANCIADO,47791.77,13,13,0,47791.77,0,     ,0
oct-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,CALCETA,MICROEMPRESA,14200883.24,4378,4328,36139.35,14105244.14,59499.75,16,95639.1
oct-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,CALCETA,MICROEMPRESA REESTRUCTURADA,172389.63,61,61,6813.27,155333.85,10242.51,3,17055.78
oct-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,CHONE,COMERCIAL,4401503.04,131,122,8038.4,4353272.64,40192,     ,48230.4
oct-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,CHONE,COMERCIAL NOVADO,126888.88,4,4,0,126888.88,0,     ,0
oct-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,CHONE,COMERCIAL REESTRUCTURADO,372271.01,13,13,20062.75,352208.26,0,2,20062.75
oct-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,CHONE,CONSUMO,202095.98,65,65,0,202095.98,0,     ,0
oct-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,CHONE,MICROCREDITO NOVADO,756731.76,56,56,0,756731.76,0,     ,0
oct-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,CHONE,MICROCREDITO REFINANCIADO,221831.03,26,26,0,221831.03,0,     ,0
oct-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,CHONE,MICROEMPRESA,20035042.2,6512,6381,228686.04,19484414.31,321941.85,36,550627.89
oct-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,CHONE,MICROEMPRESA REESTRUCTURADA,444246.01,90,88,18070.33,329930.51,96245.17,4,114315.5
oct-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,EL CARMEN,COMERCIAL,3121208.97,140,132,164246.94,2931295.36,25666.67,6,189913.61
oct-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,EL CARMEN,COMERCIAL REESTRUCTURADO,235978.31,6,6,0,235978.31,0,     ,0
oct-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,EL CARMEN,CONSUMO,42116.75,16,16,0,42116.75,0,     ,0
oct-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,EL CARMEN,MICROCREDITO REFINANCIADO,101704.69,8,8,0,101704.69,0,     ,0
oct-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,EL CARMEN,MICROEMPRESA,19218530.85,5208,5070,153065.62,18908354.59,157110.64,28,310176.26
oct-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,EL CARMEN,MICROEMPRESA REESTRUCTURADA,546975.94,136,136,30486.19,458308.24,58181.51,8,88667.7
oct-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,FLAVIO ALFARO (AG.),COMERCIAL,136888.91,7,7,0,136888.91,0,     ,0
oct-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,FLAVIO ALFARO (AG.),CONSUMO,59389.48,22,22,0,59389.48,0,     ,0
oct-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,FLAVIO ALFARO (AG.),MICROCREDITO NOVADO,112793.73,11,11,0,112793.73,0,     ,0
oct-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,FLAVIO ALFARO (AG.),MICROCREDITO REFINANCIADO,11977.18,3,3,0,11977.18,0,     ,0
oct-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,FLAVIO ALFARO (AG.),MICROEMPRESA,4935559.11,730,711,2597.37,4923947.85,9013.89,2,11611.26
oct-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,JIPIJAPA (AG.),COMERCIAL,804895.45,37,35,333.34,802844.96,1717.15,     ,2050.49
oct-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,JIPIJAPA (AG.),CONSUMO,201019.79,103,103,2469.83,178799.99,19749.97,     ,22219.8
oct-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,JIPIJAPA (AG.),CONSUMO REESTRUCTURADO,746.58,1,1,0,746.58,0,     ,0
oct-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,JIPIJAPA (AG.),MICROCREDITO NOVADO,1455703.23,205,204,0,1455703.23,0,     ,0
oct-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,JIPIJAPA (AG.),MICROCREDITO REFINANCIADO,27435.89,5,5,0,27435.89,0,     ,0
oct-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,JIPIJAPA (AG.),MICROEMPRESA,10284920,5285,5202,133028.6,9683616.95,468274.45,54,601303.05
oct-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,JIPIJAPA (AG.),MICROEMPRESA REESTRUCTURADA,207327.77,86,86,10024.8,166687.84,30615.13,2,40639.93
oct-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,MANTA,COMERCIAL,2350415.15,138,126,118843.2,2197936.91,33635.04,14,152478.24
oct-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,MANTA,COMERCIAL NOVADO,37680.98,2,2,0,37680.98,0,     ,0
oct-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,MANTA,COMERCIAL REESTRUCTURADO,66023.95,6,6,1499.44,54807.75,9716.76,     ,11216.2
oct-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,MANTA,COMERCIAL REFINANCIADO,15250,1,1,0,15250,0,     ,0
oct-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,MANTA,CONSUMO,51393.86,20,20,388.89,45941.55,5063.42,     ,5452.31
oct-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,MANTA,MICROCREDITO NOVADO,193756.34,17,17,0,193756.34,0,     ,0
oct-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,MANTA,MICROCREDITO REFINANCIADO,161138.35,19,19,0,161138.35,0,     ,0
oct-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,MANTA,MICROEMPRESA,21214046.39,4639,4510,296338.28,20104967.17,812740.94,56,1109079.22
oct-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,MANTA,MICROEMPRESA REESTRUCTURADA,156700.42,57,57,2645.04,120025.38,34030,     ,36675.04
oct-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,MONTECRISTI (OE.),MICROEMPRESA,280797.95,123,123,5288.71,232930.89,42578.35,2,47867.06
oct-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,MONTECRISTI (OE.),MICROEMPRESA REESTRUCTURADA,4656.34,1,1,0,4656.34,0,     ,0
oct-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,NUEVO TARQUI   MANTA (AG.,CONSUMO,10354.17,4,4,0,10354.17,0,     ,0
oct-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,NUEVO TARQUI   MANTA (AG.,MICROCREDITO REFINANCIADO,12149.19,3,3,0,12149.19,0,     ,0
oct-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,NUEVO TARQUI   MANTA (AG.,MICROEMPRESA,1765295.96,345,345,0,1765295.96,0,     ,0
oct-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,PAJAN (AG.),COMERCIAL,62783.07,5,5,0,62783.07,0,     ,0
oct-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,PAJAN (AG.),CONSUMO,21181.75,7,7,0,21181.75,0,     ,0
oct-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,PAJAN (AG.),MICROCREDITO NOVADO,49906.67,3,3,0,49906.67,0,     ,0
oct-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,PAJAN (AG.),MICROCREDITO REFINANCIADO,12753.61,2,2,0,12753.61,0,     ,0
oct-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,PAJAN (AG.),MICROEMPRESA,2798363.11,677,655,15610.46,2740044.3,42708.35,2,58318.81
oct-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,PAJAN (AG.),MICROEMPRESA REESTRUCTURADA,14911.55,8,8,104.44,12822.59,1984.52,     ,2088.96
oct-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,PEDERNALES,COMERCIAL,5086637.06,97,92,674673.01,4400714.05,11250,12,685923.01
oct-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,PEDERNALES,COMERCIAL REESTRUCTURADO,247312.51,3,3,24937.5,12375,210000.01,1,234937.51
oct-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,PEDERNALES,COMERCIAL REFINANCIADO,112000,1,1,0,112000,0,     ,0
oct-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,PEDERNALES,CONSUMO,189363.05,55,55,0,189363.05,0,     ,0
oct-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,PEDERNALES,MICROCREDITO NOVADO,510772.24,41,41,0,510772.24,0,     ,0
oct-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,PEDERNALES,MICROCREDITO REFINANCIADO,70092.96,7,7,0,70092.96,0,     ,0
oct-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,PEDERNALES,MICROEMPRESA,17798613.37,3057,2921,299075.46,17062795.8,436742.11,37,735817.57
oct-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,PEDERNALES,MICROEMPRESA REESTRUCTURADA,453766.36,43,43,46562.19,308086.06,99118.11,3,145680.3
oct-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,PICHINCHA (OE.),MICROEMPRESA,422620.77,126,124,17322.9,386697.87,18600,1,35922.9
oct-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,PICHINCHA (OE.),MICROEMPRESA REESTRUCTURADA,7669.69,3,3,0,7669.69,0,     ,0
oct-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,PORTOVIEJO,COMERCIAL,3206674.46,166,162,358950.71,2807223.75,40500,9,399450.71
oct-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,PORTOVIEJO,COMERCIAL NOVADO,69520.78,2,2,0,69520.78,0,     ,0
oct-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,PORTOVIEJO,COMERCIAL REESTRUCTURADO,161662.22,17,17,23230.35,104146.16,34285.71,2,57516.06
oct-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,PORTOVIEJO,CONSUMO,28995.84,9,9,0,28995.84,0,     ,0
oct-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,PORTOVIEJO,MICROCREDITO NOVADO,206771.59,16,16,0,206771.59,0,     ,0
oct-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,PORTOVIEJO,MICROCREDITO REFINANCIADO,223612.41,34,34,0,223612.41,0,     ,0
oct-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,PORTOVIEJO,MICROEMPRESA,22666636.98,8928,8846,157953.14,22261211.89,247471.95,25,405425.09
oct-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,PORTOVIEJO,MICROEMPRESA REESTRUCTURADA,551039.22,112,112,29233.45,435007.8,86797.97,7,116031.42
oct-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,PUERTO PESQUERO JARAMIJO (AG.,COMERCIAL,15000,1,1,0,15000,0,     ,0
oct-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,PUERTO PESQUERO JARAMIJO (AG.,CONSUMO,40875.02,12,12,0,40875.02,0,     ,0
oct-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,PUERTO PESQUERO JARAMIJO (AG.,MICROCREDITO REFINANCIADO,10365.33,1,1,0,10365.33,0,     ,0
oct-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,PUERTO PESQUERO JARAMIJO (AG.,MICROEMPRESA,1044764.33,253,253,97.07,1042137.26,2530,     ,2627.07
oct-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,ROCAFUERTE,COMERCIAL,96000,2,2,0,96000,0,     ,0
oct-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,ROCAFUERTE,CONSUMO,2083.32,1,1,0,2083.32,0,     ,0
oct-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,ROCAFUERTE,MICROCREDITO REFINANCIADO,73000,6,6,0,73000,0,     ,0
oct-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,ROCAFUERTE,MICROEMPRESA,3855102.9,718,715,10892.62,3839210.28,5000,2,15892.62
oct-17,ZONAL PORTOVIEJO,MANABI,PORTOVIEJO,ROCAFUERTE,MICROEMPRESA REESTRUCTURADA,81952.35,17,17,2044.09,64630.03,15278.23,1,17322.32
oct-17,ZONAL PORTOVIEJO,MANABI,SANTO DOMINGO,SANTO DOMINGO,COMERCIAL,28500,1,1,0,28500,0,     ,0
oct-17,ZONAL PORTOVIEJO,MANABI,SANTO DOMINGO,SANTO DOMINGO,MICROEMPRESA,445422.23,712,712,0,443879.75,1542.48,     ,1542.48
oct-17,ZONAL PORTOVIEJO,NAPO,SANTO DOMINGO,SANTO DOMINGO,MICROEMPRESA,1089.2,2,2,0,1089.2,0,     ,0
oct-17,ZONAL PORTOVIEJO,ORELLANA,PORTOVIEJO,CALCETA,MICROEMPRESA,3750,1,1,0,3750,0,     ,0
oct-17,ZONAL PORTOVIEJO,ORELLANA,PORTOVIEJO,PORTOVIEJO,MICROEMPRESA,533.79,2,2,0,533.79,0,     ,0
oct-17,ZONAL PORTOVIEJO,PICHINCHA,PORTOVIEJO,BAHIA (AG.),COMERCIAL,22903.13,1,1,6903.13,0,16000,     ,22903.13
oct-17,ZONAL PORTOVIEJO,PICHINCHA,PORTOVIEJO,CHONE,MICROEMPRESA,2338.28,4,4,0,2338.28,0,     ,0
oct-17,ZONAL PORTOVIEJO,PICHINCHA,PORTOVIEJO,EL CARMEN,MICROEMPRESA,1586.12,3,3,0,1586.12,0,     ,0
oct-17,ZONAL PORTOVIEJO,PICHINCHA,PORTOVIEJO,JIPIJAPA (AG.),MICROEMPRESA,519.15,2,2,0,519.15,0,     ,0
oct-17,ZONAL PORTOVIEJO,PICHINCHA,PORTOVIEJO,PEDERNALES,MICROEMPRESA,12373.71,2,2,0,12373.71,0,     ,0
oct-17,ZONAL PORTOVIEJO,PICHINCHA,PORTOVIEJO,PORTOVIEJO,MICROEMPRESA,2683.01,5,5,0,2683.01,0,     ,0
oct-17,ZONAL PORTOVIEJO,PICHINCHA,SANTO DOMINGO,LA CONCORDIA (OE),MICROEMPRESA,367.42,1,1,367.42,0,0,1,367.42
oct-17,ZONAL PORTOVIEJO,PICHINCHA,SANTO DOMINGO,SANTO DOMINGO,COMERCIAL,121186.29,5,4,0,121186.29,0,     ,0
oct-17,ZONAL PORTOVIEJO,PICHINCHA,SANTO DOMINGO,SANTO DOMINGO,MICROEMPRESA,46932.18,24,23,0,46932.18,0,     ,0
oct-17,ZONAL PORTOVIEJO,SANTA ELENA,PORTOVIEJO,PORTOVIEJO,MICROEMPRESA,294.99,1,1,0,294.99,0,     ,0
oct-17,ZONAL PORTOVIEJO,SANTO DOMINGO DE LOS TSACHILAS,PORTOVIEJO,CALCETA,MICROEMPRESA,5861.99,4,4,0,5861.99,0,     ,0
oct-17,ZONAL PORTOVIEJO,SANTO DOMINGO DE LOS TSACHILAS,PORTOVIEJO,CHONE,MICROEMPRESA,22441.34,11,11,0,22441.34,0,     ,0
oct-17,ZONAL PORTOVIEJO,SANTO DOMINGO DE LOS TSACHILAS,PORTOVIEJO,EL CARMEN,MICROEMPRESA,104179.14,79,79,0,104179.14,0,     ,0
oct-17,ZONAL PORTOVIEJO,SANTO DOMINGO DE LOS TSACHILAS,PORTOVIEJO,JIPIJAPA (AG.),MICROEMPRESA,2275.78,5,5,0,2275.78,0,     ,0
oct-17,ZONAL PORTOVIEJO,SANTO DOMINGO DE LOS TSACHILAS,PORTOVIEJO,PEDERNALES,MICROEMPRESA,4401.27,7,7,0,4401.27,0,     ,0
oct-17,ZONAL PORTOVIEJO,SANTO DOMINGO DE LOS TSACHILAS,PORTOVIEJO,PORTOVIEJO,MICROEMPRESA,11340.13,22,22,0,11340.13,0,     ,0
oct-17,ZONAL PORTOVIEJO,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,LA CONCORDIA (OE),MICROEMPRESA,1012431.11,236,234,74096.85,831554.41,106779.85,12,180876.7
oct-17,ZONAL PORTOVIEJO,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,LA CONCORDIA (OE),MICROEMPRESA REESTRUCTURADA,2875.24,1,1,0,2875.24,0,     ,0
oct-17,ZONAL PORTOVIEJO,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,SANTO DOMINGO,COMERCIAL,4756238.29,176,160,261351.58,4276966.64,217920.07,8,479271.65
oct-17,ZONAL PORTOVIEJO,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,SANTO DOMINGO,COMERCIAL NOVADO,31472.24,2,2,0,31472.24,0,     ,0
oct-17,ZONAL PORTOVIEJO,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,SANTO DOMINGO,COMERCIAL REESTRUCTURADO,67868.28,2,2,0,67868.28,0,     ,0
oct-17,ZONAL PORTOVIEJO,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,SANTO DOMINGO,COMERCIAL REFINANCIADO,65459.13,1,1,0,65459.13,0,     ,0
oct-17,ZONAL PORTOVIEJO,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,SANTO DOMINGO,CONSUMO,73818.89,36,36,312.5,69652.22,3854.17,     ,4166.67
oct-17,ZONAL PORTOVIEJO,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,SANTO DOMINGO,MICROCREDITO NOVADO,574593.5,49,49,383.17,571147.82,3062.51,     ,3445.68
oct-17,ZONAL PORTOVIEJO,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,SANTO DOMINGO,MICROCREDITO REFINANCIADO,8000,2,2,0,8000,0,     ,0
oct-17,ZONAL PORTOVIEJO,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,SANTO DOMINGO,MICROEMPRESA,23108232.08,6471,6307,259227.61,22463575.58,385428.89,53,644656.5
oct-17,ZONAL PORTOVIEJO,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,SANTO DOMINGO,MICROEMPRESA REESTRUCTURADA,151487.03,22,22,1412.41,108348.21,41726.41,     ,43138.82
oct-17,ZONAL PORTOVIEJO,SUCUMBIOS,PORTOVIEJO,PEDERNALES,MICROEMPRESA,487.06,1,1,0,487.06,0,     ,0
oct-17,ZONAL PORTOVIEJO,SUCUMBIOS,SANTO DOMINGO,SANTO DOMINGO,MICROEMPRESA,1890.05,4,4,0,1890.05,0,     ,0
oct-17,ZONAL QUITO,AZUAY,SUCURSAL MAYOR,QUITO,MICROEMPRESA,923.52,2,2,0,923.52,0,     ,0
oct-17,ZONAL QUITO,BOLIVAR,QUITO,CAYAMBE (AG.),MICROEMPRESA,98.53,1,1,0,98.53,0,     ,0
oct-17,ZONAL QUITO,BOLIVAR,QUITO,SANGOLQUI (AG.),MICROEMPRESA,1065.22,2,2,0,1065.22,0,     ,0
oct-17,ZONAL QUITO,BOLIVAR,SUCURSAL MAYOR,QUITO,MICROEMPRESA,2188.19,6,6,0,2188.19,0,     ,0
oct-17,ZONAL QUITO,CANAR,SUCURSAL MAYOR,QUITO,MICROEMPRESA,580.96,1,1,0,580.96,0,     ,0
oct-17,ZONAL QUITO,CARCHI,QUITO,CAYAMBE (AG.),MICROEMPRESA,491.54,2,2,0,491.54,0,     ,0
oct-17,ZONAL QUITO,CARCHI,SUCURSAL MAYOR,QUITO,MICROCREDITO REFINANCIADO,6056.25,1,1,0,6056.25,0,     ,0
oct-17,ZONAL QUITO,CARCHI,SUCURSAL MAYOR,QUITO,MICROEMPRESA,1361.48,2,2,0,1361.48,0,     ,0
oct-17,ZONAL QUITO,CHIMBORAZO,QUITO,MACHACHI,MICROEMPRESA,2626.98,8,8,0,2626.98,0,     ,0
oct-17,ZONAL QUITO,CHIMBORAZO,QUITO,SANGOLQUI (AG.),MICROEMPRESA,538.22,2,2,0,342.93,195.29,     ,195.29
oct-17,ZONAL QUITO,CHIMBORAZO,SUCURSAL MAYOR,QUITO,MICROEMPRESA,2829.89,8,8,0,2829.89,0,     ,0
oct-17,ZONAL QUITO,COTOPAXI,QUITO,CAYAMBE (AG.),MICROEMPRESA,1025.73,1,1,0,1025.73,0,     ,0
oct-17,ZONAL QUITO,COTOPAXI,QUITO,MACHACHI,COMERCIAL,6250,1,1,1250,0,5000,     ,6250
